Order_ID,Order_Date,Customer_ID,Product_ID,Region,Quantity,Discount,Product_Name,Category,Sub_Category,Unit_Cost,Unit_Price,Sales,Cost,Profit
O005475,2026-03-20,C0939,P0068,West,3,0.0,Smart Paper 68,Office Supplies,Paper,626.35,756.48,2269.44,1879.0500000000002,390.3899999999999
O005476,2025-08-19,C0340,P0077,East,6,0.02,Eco Mobile 77,Electronics,Mobiles,37687.31,43013.51,252919.4388,226123.86,26795.578800000018
O005477,2025-08-01,C0925,P0096,West,5,0.1,Max Storage 96,Furniture,Storage,4522.23,5174.56,23285.520000000004,22611.149999999998,674.3700000000063
O005478,2026-07-18,C0491,P0029,South,5,0.2,Plus Outdoor 29,Sports,Outdoor,5356.58,6584.1,26336.4,26782.9,-446.5
O005479,2025-06-22,C0049,P0040,East,4,0.0,Classic Kitchen 40,Home Appliances,Kitchen,3934.8,4691.1,18764.4,15739.2,3025.2000000000007
O005480,2026-02-14,C0899,P0045,North,1,0.0,Classic Sportswear 45,Sports,Sportswear,3995.43,4800.76,4800.76,3995.43,805.3300000000004
O005481,2025-07-10,C0624,P0010,North,1,0.0,Pro Kitchen 10,Home Appliances,Kitchen,5771.72,7805.3,7805.3,5771.72,2033.58
O005482,2025-11-29,C0453,P0077,South,3,0.0,Eco Mobile 77,Electronics,Mobiles,37687.31,43013.51,129040.53,113061.93,15978.600000000006
O005483,2026-05-03,C0316,P0045,West,3,0.1,Classic Sportswear 45,Sports,Sportswear,3995.43,4800.76,12962.052000000001,11986.289999999999,975.7620000000024
O005484,2026-06-22,C0322,P0017,West,4,0.15,Plus Mobile 17,Electronics,Mobiles,22329.82,30143.75,102488.75,89319.28,13169.470000000001
O005485,2026-05-30,C0087,P0002,East,1,0.05,Pro Mobile 2,Electronics,Mobiles,16594.99,19957.15,18959.2925,16594.99,2364.302499999998
O005486,2026-01-11,C0894,P0017,West,2,0.02,Plus Mobile 17,Electronics,Mobiles,22329.82,30143.75,59081.75,44659.64,14422.11
O005487,2025-06-23,C0474,P0090,East,3,0.0,Eco Sportswear 90,Sports,Sportswear,3174.68,3987.83,11963.49,9524.039999999999,2439.4500000000007
O005488,2026-02-24,C0282,P0038,South,1,0.05,Classic Paper 38,Office Supplies,Paper,847.14,1157.66,1099.777,847.14,252.63700000000006
O005489,2026-03-23,C0839,P0037,North,5,0.05,Classic Stationery 37,Office Supplies,Stationery,79.91,94.38,448.30499999999995,399.54999999999995,48.754999999999995
O005490,2025-01-08,C0764,P0063,West,2,0.02,Smart Accessorie 63,Electronics,Accessories,1280.37,1532.68,3004.0528,2560.74,443.31280000000015
O005491,2025-10-20,C0074,P0005,North,1,0.15,Pro Table 5,Furniture,Tables,3602.57,4470.07,3799.5595,3602.57,196.98949999999968
O005492,2026-06-02,C0453,P0025,South,6,0.0,Plus Kitchen 25,Home Appliances,Kitchen,9538.12,13156.71,78940.26,57228.72,21711.539999999994
O005493,2025-11-18,C0047,P0073,West,1,0.05,Smart Fitnes 73,Sports,Fitness,5360.79,7223.83,6862.6385,5360.79,1501.8485
O005494,2025-08-02,C0588,P0092,South,1,0.15,Max Mobile 92,Electronics,Mobiles,35627.15,41708.79,35452.4715,35627.15,-174.6785000000018
O005495,2026-06-17,C0096,P0022,South,4,0.0,Plus Stationery 22,Office Supplies,Stationery,659.93,814.72,3258.88,2639.72,619.1600000000003
O005496,2025-04-22,C0938,P0093,South,1,0.1,Max Accessorie 93,Electronics,Accessories,3364.84,4451.81,4006.6290000000004,3364.84,641.7890000000002
O005497,2025-05-26,C0031,P0063,East,2,0.05,Smart Accessorie 63,Electronics,Accessories,1280.37,1532.68,2912.092,2560.74,351.3520000000003
O005498,2026-03-11,C0534,P0035,South,2,0.0,Classic Table 35,Furniture,Tables,12659.56,14351.15,28702.3,25319.12,3383.1800000000003
O005499,2025-08-28,C0017,P0055,South,4,0.02,Premium Kitchen 55,Home Appliances,Kitchen,1781.02,2036.38,7982.609600000001,7124.08,858.5296000000008
O005500,2026-03-25,C0212,P0020,West,1,0.0,Plus Table 20,Furniture,Tables,6892.15,8138.34,8138.34,6892.15,1246.1900000000005
O005501,2025-04-23,C0660,P0005,West,3,0.05,Pro Table 5,Furniture,Tables,3602.57,4470.07,12739.699499999999,10807.710000000001,1931.9894999999979
O005502,2025-06-25,C0235,P0039,South,2,0.05,Classic Writing 39,Office Supplies,Writing,166.21,197.59,375.421,332.42,43.000999999999976
O005503,2025-04-22,C0392,P0063,North,1,0.0,Smart Accessorie 63,Electronics,Accessories,1280.37,1532.68,1532.68,1280.37,252.31000000000017
O005504,2026-07-28,C0354,P0032,East,4,0.05,Classic Mobile 32,Electronics,Mobiles,39140.16,48337.53,183682.614,156560.64,27121.973999999987
O005505,2025-09-29,C0305,P0063,North,2,0.0,Smart Accessorie 63,Electronics,Accessories,1280.37,1532.68,3065.36,2560.74,504.62000000000035
O005506,2025-08-18,C0599,P0074,South,1,0.1,Smart Outdoor 74,Sports,Outdoor,4805.97,5559.01,5003.109,4805.97,197.13900000000012
O005507,2025-01-11,C0550,P0040,South,1,0.0,Classic Kitchen 40,Home Appliances,Kitchen,3934.8,4691.1,4691.1,3934.8,756.3000000000002
O005508,2025-04-20,C0565,P0017,East,1,0.02,Plus Mobile 17,Electronics,Mobiles,22329.82,30143.75,29540.875,22329.82,7211.055
O005509,2025-10-09,C0540,P0079,North,5,0.0,Eco Chair 79,Furniture,Chairs,2016.15,2491.11,12455.550000000001,10080.75,2374.800000000001
O005510,2025-02-20,C0589,P0073,South,3,0.0,Smart Fitnes 73,Sports,Fitness,5360.79,7223.83,21671.489999999998,16082.369999999999,5589.119999999999
O005511,2025-12-01,C0925,P0032,West,2,0.0,Classic Mobile 32,Electronics,Mobiles,39140.16,48337.53,96675.06,78280.32,18394.73999999999
O005512,2025-10-29,C0509,P0023,East,1,0.02,Plus Paper 23,Office Supplies,Paper,219.16,267.24,261.8952,219.16,42.73519999999999
O005513,2026-04-23,C0712,P0075,North,4,0.05,Smart Sportswear 75,Sports,Sportswear,2909.68,3338.72,12687.135999999999,11638.72,1048.4159999999993
O005514,2026-02-23,C0395,P0060,South,2,0.0,Premium Sportswear 60,Sports,Sportswear,3891.8,5094.98,10189.96,7783.6,2406.3599999999988
O005515,2025-10-24,C0431,P0077,South,2,0.05,Eco Mobile 77,Electronics,Mobiles,37687.31,43013.51,81725.669,75374.62,6351.048999999999
O005516,2025-06-07,C0685,P0082,West,6,0.15,Eco Stationery 82,Office Supplies,Stationery,614.11,768.77,3920.727,3684.66,236.067
O005517,2026-04-01,C0786,P0056,East,3,0.02,Premium Cleaning 56,Home Appliances,Cleaning,1756.12,1989.94,5850.423599999999,5268.36,582.0635999999995
O005518,2026-03-22,C0562,P0009,East,4,0.0,Pro Writing 9,Office Supplies,Writing,394.86,483.13,1932.52,1579.44,353.0799999999999
O005519,2025-04-20,C0857,P0069,South,3,0.0,Smart Writing 69,Office Supplies,Writing,405.37,480.0,1440.0,1216.1100000000001,223.88999999999987
O005520,2026-07-09,C0177,P0062,North,2,0.0,Smart Mobile 62,Electronics,Mobiles,38532.59,45323.0,90646.0,77065.18,13580.820000000007
O005521,2025-02-17,C0406,P0064,North,2,0.05,Smart Chair 64,Furniture,Chairs,8357.78,10550.26,20045.494,16715.56,3329.9339999999975
O005522,2025-02-10,C0301,P0022,West,5,0.1,Plus Stationery 22,Office Supplies,Stationery,659.93,814.72,3666.2400000000002,3299.6499999999996,366.5900000000006
O005523,2025-05-13,C0445,P0032,South,10,0.0,Classic Mobile 32,Electronics,Mobiles,39140.16,48337.53,483375.3,391401.60000000003,91973.69999999995
O005524,2026-07-06,C0739,P0047,West,3,0.05,Premium Mobile 47,Electronics,Mobiles,29477.41,37354.24,106459.584,88432.23,18027.354000000007
O005525,2025-12-06,C0127,P0002,North,5,0.0,Pro Mobile 2,Electronics,Mobiles,16594.99,19957.15,99785.75,82974.95000000001,16810.79999999999
O005526,2026-05-04,C0349,P0085,North,1,0.0,Eco Kitchen 85,Home Appliances,Kitchen,5800.15,7429.3,7429.3,5800.15,1629.1500000000005
O005527,2025-06-09,C0021,P0092,North,10,0.1,Max Mobile 92,Electronics,Mobiles,35627.15,41708.79,375379.11000000004,356271.5,19107.610000000044
O005528,2025-11-19,C0711,P0052,South,2,0.1,Premium Stationery 52,Office Supplies,Stationery,92.69,113.71,204.678,185.38,19.298000000000002
O005529,2025-08-31,C0701,P0088,South,1,0.0,Eco Fitnes 88,Sports,Fitness,3722.17,4438.78,4438.78,3722.17,716.6099999999997
O005530,2026-05-25,C0844,P0088,North,4,0.0,Eco Fitnes 88,Sports,Fitness,3722.17,4438.78,17755.12,14888.68,2866.4399999999987
O005531,2025-01-17,C0420,P0014,North,1,0.1,Pro Outdoor 14,Sports,Outdoor,3152.72,3886.61,3497.949,3152.72,345.22900000000027
O005532,2025-06-19,C0152,P0037,East,3,0.2,Classic Stationery 37,Office Supplies,Stationery,79.91,94.38,226.512,239.73,-13.21799999999999
O005533,2025-04-19,C0160,P0027,East,1,0.02,Plus Small Appliance 27,Home Appliances,Small Appliances,4878.86,5850.57,5733.558599999999,4878.86,854.6985999999997
O005534,2026-06-10,C0859,P0024,North,2,0.1,Plus Writing 24,Office Supplies,Writing,317.28,392.84,707.112,634.56,72.55200000000002
O005535,2025-11-05,C0480,P0064,West,2,0.02,Smart Chair 64,Furniture,Chairs,8357.78,10550.26,20678.5096,16715.56,3962.9496
O005536,2025-09-28,C0443,P0070,South,1,0.1,Smart Kitchen 70,Home Appliances,Kitchen,11731.57,14191.12,12772.008000000002,11731.57,1040.438000000002
O005537,2025-10-26,C0096,P0026,South,1,0.0,Plus Cleaning 26,Home Appliances,Cleaning,1742.36,2159.67,2159.67,1742.36,417.3100000000002
O005538,2026-08-06,C0352,P0054,East,2,0.02,Premium Writing 54,Office Supplies,Writing,172.43,204.75,401.31,344.86,56.44999999999999
O005539,2026-06-05,C0986,P0015,South,1,0.0,Pro Sportswear 15,Sports,Sportswear,1547.71,1953.74,1953.74,1547.71,406.03
O005540,2026-03-21,C0075,P0029,East,6,0.0,Plus Outdoor 29,Sports,Outdoor,5356.58,6584.1,39504.600000000006,32139.48,7365.120000000006
O005541,2025-07-20,C0878,P0100,North,1,0.0,Max Kitchen 100,Home Appliances,Kitchen,860.54,964.11,964.11,860.54,103.57000000000005
O005542,2025-04-28,C0594,P0074,North,8,0.0,Smart Outdoor 74,Sports,Outdoor,4805.97,5559.01,44472.08,38447.76,6024.32
O005543,2026-07-12,C0640,P0028,West,5,0.1,Plus Fitnes 28,Sports,Fitness,1985.72,2257.92,10160.640000000001,9928.6,232.04000000000087
O005544,2025-10-10,C0359,P0059,East,2,0.0,Premium Outdoor 59,Sports,Outdoor,4077.94,5490.39,10980.78,8155.88,2824.9000000000005
O005545,2025-07-12,C0133,P0073,North,4,0.05,Smart Fitnes 73,Sports,Fitness,5360.79,7223.83,27450.554,21443.16,6007.394
O005546,2025-11-07,C0400,P0021,North,5,0.1,Plus Storage 21,Furniture,Storage,3714.31,4987.83,22445.235,18571.55,3873.6850000000013
O005547,2026-07-10,C0139,P0010,North,2,0.05,Pro Kitchen 10,Home Appliances,Kitchen,5771.72,7805.3,14830.07,11543.44,3286.629999999999
O005548,2025-09-18,C0246,P0004,West,1,0.05,Pro Chair 4,Furniture,Chairs,4053.96,5422.13,5151.0235,4053.96,1097.0635000000002
O005549,2025-12-31,C0291,P0062,West,3,0.0,Smart Mobile 62,Electronics,Mobiles,38532.59,45323.0,135969.0,115597.76999999999,20371.23000000001
O005550,2026-05-12,C0112,P0004,North,1,0.0,Pro Chair 4,Furniture,Chairs,4053.96,5422.13,5422.13,4053.96,1368.17
O005551,2025-10-12,C0715,P0006,South,2,0.1,Pro Storage 6,Furniture,Storage,5485.98,6595.86,11872.547999999999,10971.96,900.5879999999997
O005552,2025-06-13,C0170,P0090,South,3,0.05,Eco Sportswear 90,Sports,Sportswear,3174.68,3987.83,11365.315499999999,9524.039999999999,1841.2754999999997
O005553,2026-08-18,C0599,P0080,South,1,0.0,Eco Table 80,Furniture,Tables,9055.43,10418.21,10418.21,9055.43,1362.7799999999988
O005554,2026-07-30,C0631,P0072,East,1,0.0,Smart Small Appliance 72,Home Appliances,Small Appliances,2099.0,2411.53,2411.53,2099.0,312.5300000000002
O005555,2026-06-02,C0610,P0092,South,3,0.1,Max Mobile 92,Electronics,Mobiles,35627.15,41708.79,112613.733,106881.45000000001,5732.282999999981
O005556,2026-03-11,C0240,P0016,West,2,0.05,Plus Laptop 16,Electronics,Laptops,47347.31,64127.75,121842.72499999999,94694.62,27148.104999999996
O005557,2025-07-22,C0337,P0038,West,1,0.0,Classic Paper 38,Office Supplies,Paper,847.14,1157.66,1157.66,847.14,310.5200000000001
O005558,2026-07-08,C0138,P0049,North,1,0.05,Premium Chair 49,Furniture,Chairs,5654.65,7165.45,6807.1775,5654.65,1152.5275000000001
O005559,2025-07-10,C0594,P0061,North,3,0.0,Smart Laptop 61,Electronics,Laptops,56797.6,73859.0,221577.0,170392.8,51184.20000000001
O005560,2026-05-11,C0236,P0065,East,3,0.05,Smart Table 65,Furniture,Tables,11806.86,14287.54,40719.489,35420.58,5298.909
O005561,2026-07-10,C0648,P0083,East,1,0.05,Eco Paper 83,Office Supplies,Paper,674.11,927.67,881.2864999999999,674.11,207.17649999999992
O005562,2026-01-23,C0794,P0050,South,4,0.0,Premium Table 50,Furniture,Tables,12017.44,13871.86,55487.44,48069.76,7417.68
O005563,2026-05-12,C0003,P0017,East,4,0.0,Plus Mobile 17,Electronics,Mobiles,22329.82,30143.75,120575.0,89319.28,31255.72
O005564,2026-05-06,C0571,P0028,North,4,0.15,Plus Fitnes 28,Sports,Fitness,1985.72,2257.92,7676.928,7942.88,-265.9520000000002
O005565,2025-05-17,C0116,P0044,North,2,0.0,Classic Outdoor 44,Sports,Outdoor,4467.6,6103.44,12206.88,8935.2,3271.6799999999985
O005566,2026-02-28,C0472,P0012,West,2,0.0,Pro Small Appliance 12,Home Appliances,Small Appliances,9488.57,11212.24,22424.48,18977.14,3447.34
O005567,2025-03-09,C0131,P0070,East,1,0.05,Smart Kitchen 70,Home Appliances,Kitchen,11731.57,14191.12,13481.564,11731.57,1749.9940000000006
O005568,2025-11-29,C0934,P0071,South,1,0.0,Smart Cleaning 71,Home Appliances,Cleaning,2692.52,3233.98,3233.98,2692.52,541.46
O005569,2025-04-26,C0898,P0072,North,4,0.05,Smart Small Appliance 72,Home Appliances,Small Appliances,2099.0,2411.53,9163.814,8396.0,767.8140000000003
O005570,2025-10-06,C0483,P0003,South,1,0.05,Pro Accessorie 3,Electronics,Accessories,4852.77,5766.11,5477.804499999999,4852.77,625.0344999999988
O005571,2026-05-27,C0401,P0049,South,8,0.0,Premium Chair 49,Furniture,Chairs,5654.65,7165.45,57323.6,45237.2,12086.400000000001
O005572,2026-08-14,C0201,P0021,South,2,0.05,Plus Storage 21,Furniture,Storage,3714.31,4987.83,9476.876999999999,7428.62,2048.2569999999987
O005573,2025-08-06,C0292,P0008,South,4,0.0,Pro Paper 8,Office Supplies,Paper,383.34,433.63,1734.52,1533.36,201.16000000000008
O005574,2025-12-13,C0342,P0064,North,1,0.1,Smart Chair 64,Furniture,Chairs,8357.78,10550.26,9495.234,8357.78,1137.4539999999997
O005575,2025-12-01,C0991,P0092,South,8,0.1,Max Mobile 92,Electronics,Mobiles,35627.15,41708.79,300303.288,285017.2,15286.087999999989
O005576,2026-07-29,C0610,P0059,South,8,0.05,Premium Outdoor 59,Sports,Outdoor,4077.94,5490.39,41726.964,32623.52,9103.444
O005577,2025-11-12,C0216,P0030,South,8,0.05,Plus Sportswear 30,Sports,Sportswear,2685.72,3648.3,27727.08,21485.76,6241.320000000003
O005578,2026-03-17,C0636,P0032,South,6,0.0,Classic Mobile 32,Electronics,Mobiles,39140.16,48337.53,290025.18,234840.96000000002,55184.21999999997
O005579,2026-07-12,C0585,P0075,East,5,0.0,Smart Sportswear 75,Sports,Sportswear,2909.68,3338.72,16693.6,14548.4,2145.199999999999
O005580,2025-09-10,C0366,P0020,West,1,0.05,Plus Table 20,Furniture,Tables,6892.15,8138.34,7731.423,6892.15,839.2730000000001
O005581,2026-07-02,C0890,P0016,East,2,0.0,Plus Laptop 16,Electronics,Laptops,47347.31,64127.75,128255.5,94694.62,33560.880000000005
O005582,2026-07-10,C0642,P0025,South,10,0.05,Plus Kitchen 25,Home Appliances,Kitchen,9538.12,13156.71,124988.74499999997,95381.20000000001,29607.544999999955
O005583,2026-07-17,C0469,P0060,South,6,0.2,Premium Sportswear 60,Sports,Sportswear,3891.8,5094.98,24455.904,23350.800000000003,1105.1039999999957
O005584,2025-07-07,C0418,P0045,East,2,0.0,Classic Sportswear 45,Sports,Sportswear,3995.43,4800.76,9601.52,7990.86,1610.6600000000008
O005585,2025-09-26,C0027,P0009,North,1,0.05,Pro Writing 9,Office Supplies,Writing,394.86,483.13,458.9735,394.86,64.11349999999999
O005586,2026-06-16,C0677,P0051,West,3,0.02,Premium Storage 51,Furniture,Storage,6888.42,8063.28,23706.0432,20665.260000000002,3040.783199999998
O005587,2025-09-01,C0455,P0061,East,2,0.0,Smart Laptop 61,Electronics,Laptops,56797.6,73859.0,147718.0,113595.2,34122.8
O005588,2026-01-21,C0918,P0040,North,2,0.0,Classic Kitchen 40,Home Appliances,Kitchen,3934.8,4691.1,9382.2,7869.6,1512.6000000000004
O005589,2025-03-27,C0580,P0061,North,6,0.0,Smart Laptop 61,Electronics,Laptops,56797.6,73859.0,443154.0,340785.6,102368.40000000002
O005590,2025-02-11,C0014,P0067,South,2,0.0,Smart Stationery 67,Office Supplies,Stationery,153.61,205.09,410.18,307.22,102.95999999999998
O005591,2025-10-03,C0098,P0080,West,5,0.0,Eco Table 80,Furniture,Tables,9055.43,10418.21,52091.049999999996,45277.15,6813.899999999994
O005592,2026-01-09,C0279,P0076,South,1,0.05,Eco Laptop 76,Electronics,Laptops,37038.26,47803.81,45413.61949999999,37038.26,8375.359499999991
O005593,2025-09-21,C0940,P0015,West,6,0.15,Pro Sportswear 15,Sports,Sportswear,1547.71,1953.74,9964.074,9286.26,677.8140000000003
O005594,2026-01-08,C0490,P0053,West,1,0.05,Premium Paper 53,Office Supplies,Paper,247.0,290.88,276.33599999999996,247.0,29.335999999999956
O005595,2025-12-03,C0985,P0004,East,1,0.0,Pro Chair 4,Furniture,Chairs,4053.96,5422.13,5422.13,4053.96,1368.17
O005596,2026-03-10,C0961,P0023,South,3,0.0,Plus Paper 23,Office Supplies,Paper,219.16,267.24,801.72,657.48,144.24
O005597,2026-02-18,C0883,P0027,South,5,0.15,Plus Small Appliance 27,Home Appliances,Small Appliances,4878.86,5850.57,24864.922499999997,24394.3,470.6224999999977
O005598,2025-10-11,C0759,P0037,South,1,0.0,Classic Stationery 37,Office Supplies,Stationery,79.91,94.38,94.38,79.91,14.469999999999999
O005599,2025-10-11,C0624,P0077,North,2,0.05,Eco Mobile 77,Electronics,Mobiles,37687.31,43013.51,81725.669,75374.62,6351.048999999999
O005600,2025-04-11,C0207,P0043,South,6,0.1,Classic Fitnes 43,Sports,Fitness,572.65,769.11,4153.194,3435.8999999999996,717.2940000000008
O005601,2025-12-02,C0864,P0037,East,3,0.0,Classic Stationery 37,Office Supplies,Stationery,79.91,94.38,283.14,239.73,43.41
O005602,2026-01-14,C0846,P0085,North,5,0.0,Eco Kitchen 85,Home Appliances,Kitchen,5800.15,7429.3,37146.5,29000.75,8145.75
O005603,2025-11-11,C0233,P0029,South,8,0.0,Plus Outdoor 29,Sports,Outdoor,5356.58,6584.1,52672.8,42852.64,9820.160000000003
O005604,2025-08-11,C0573,P0029,East,3,0.0,Plus Outdoor 29,Sports,Outdoor,5356.58,6584.1,19752.300000000003,16069.74,3682.560000000003
O005605,2026-03-29,C0597,P0049,North,2,0.05,Premium Chair 49,Furniture,Chairs,5654.65,7165.45,13614.355,11309.3,2305.0550000000003
O005606,2025-02-24,C0695,P0075,East,4,0.1,Smart Sportswear 75,Sports,Sportswear,2909.68,3338.72,12019.392,11638.72,380.6720000000005
O005607,2026-07-08,C0239,P0051,North,3,0.0,Premium Storage 51,Furniture,Storage,6888.42,8063.28,24189.84,20665.260000000002,3524.579999999998
O005608,2025-01-16,C0250,P0050,North,6,0.1,Premium Table 50,Furniture,Tables,12017.44,13871.86,74908.04400000001,72104.64,2803.4040000000095
O005609,2026-08-02,C0583,P0028,East,1,0.1,Plus Fitnes 28,Sports,Fitness,1985.72,2257.92,2032.1280000000002,1985.72,46.40800000000013
O005610,2025-11-02,C0740,P0074,North,10,0.05,Smart Outdoor 74,Sports,Outdoor,4805.97,5559.01,52810.595,48059.700000000004,4750.894999999997
O005611,2025-10-04,C0597,P0005,North,2,0.05,Pro Table 5,Furniture,Tables,3602.57,4470.07,8493.133,7205.14,1287.9929999999995
O005612,2025-06-28,C0306,P0056,North,2,0.05,Premium Cleaning 56,Home Appliances,Cleaning,1756.12,1989.94,3780.886,3512.24,268.6460000000002
O005613,2025-01-08,C1000,P0064,North,3,0.15,Smart Chair 64,Furniture,Chairs,8357.78,10550.26,26903.162999999997,25073.340000000004,1829.822999999993
O005614,2025-07-09,C0908,P0089,South,3,0.0,Eco Outdoor 89,Sports,Outdoor,1036.29,1187.47,3562.41,3108.87,453.53999999999996
O005615,2025-03-21,C0463,P0097,East,4,0.0,Max Stationery 97,Office Supplies,Stationery,771.78,891.5,3566.0,3087.12,478.8800000000001
O005616,2026-02-23,C0783,P0017,West,2,0.02,Plus Mobile 17,Electronics,Mobiles,22329.82,30143.75,59081.75,44659.64,14422.11
O005617,2025-08-07,C0913,P0097,North,1,0.15,Max Stationery 97,Office Supplies,Stationery,771.78,891.5,757.775,771.78,-14.004999999999995
O005618,2026-04-23,C0802,P0089,West,3,0.1,Eco Outdoor 89,Sports,Outdoor,1036.29,1187.47,3206.169,3108.87,97.29899999999998
O005619,2025-05-26,C0236,P0097,East,2,0.05,Max Stationery 97,Office Supplies,Stationery,771.78,891.5,1693.85,1543.56,150.28999999999996
O005620,2026-07-01,C0291,P0055,West,3,0.02,Premium Kitchen 55,Home Appliances,Kitchen,1781.02,2036.38,5986.9572,5343.0599999999995,643.8972000000003
O005621,2025-12-08,C0039,P0009,South,10,0.02,Pro Writing 9,Office Supplies,Writing,394.86,483.13,4734.674,3948.6000000000004,786.0739999999996
O005622,2025-03-24,C0998,P0091,West,4,0.0,Max Laptop 91,Electronics,Laptops,46411.29,57663.57,230654.28,185645.16,45009.119999999995
O005623,2025-09-26,C0718,P0089,South,2,0.1,Eco Outdoor 89,Sports,Outdoor,1036.29,1187.47,2137.446,2072.58,64.86599999999999
O005624,2025-05-26,C0183,P0068,South,4,0.05,Smart Paper 68,Office Supplies,Paper,626.35,756.48,2874.624,2505.4,369.2239999999997
O005625,2025-05-21,C0699,P0073,West,6,0.02,Smart Fitnes 73,Sports,Fitness,5360.79,7223.83,42476.12039999999,32164.739999999998,10311.380399999995
O005626,2025-11-28,C0645,P0079,South,3,0.02,Eco Chair 79,Furniture,Chairs,2016.15,2491.11,7323.8634,6048.450000000001,1275.4133999999995
O005627,2026-03-02,C0030,P0016,East,3,0.0,Plus Laptop 16,Electronics,Laptops,47347.31,64127.75,192383.25,142041.93,50341.32000000001
O005628,2026-07-07,C0388,P0016,North,2,0.15,Plus Laptop 16,Electronics,Laptops,47347.31,64127.75,109017.175,94694.62,14322.555000000008
O005629,2025-11-26,C0767,P0013,East,1,0.0,Pro Fitnes 13,Sports,Fitness,1307.11,1725.01,1725.01,1307.11,417.9000000000001
O005630,2026-08-03,C0143,P0078,East,1,0.0,Eco Accessorie 78,Electronics,Accessories,464.21,639.37,639.37,464.21,175.16000000000003
O005631,2026-07-22,C0615,P0086,East,2,0.0,Eco Cleaning 86,Home Appliances,Cleaning,4824.87,6031.98,12063.96,9649.74,2414.2199999999993
O005632,2026-06-13,C0419,P0085,South,3,0.05,Eco Kitchen 85,Home Appliances,Kitchen,5800.15,7429.3,21173.505,17400.449999999997,3773.055000000004
O005633,2025-11-25,C0074,P0073,North,4,0.2,Smart Fitnes 73,Sports,Fitness,5360.79,7223.83,23116.256,21443.16,1673.0960000000014
O005634,2025-04-11,C0055,P0063,North,3,0.0,Smart Accessorie 63,Electronics,Accessories,1280.37,1532.68,4598.04,3841.1099999999997,756.9300000000003
O005635,2025-06-02,C0962,P0041,East,1,0.1,Classic Cleaning 41,Home Appliances,Cleaning,733.55,998.36,898.524,733.55,164.97400000000005
O005636,2026-02-17,C0748,P0053,West,4,0.0,Premium Paper 53,Office Supplies,Paper,247.0,290.88,1163.52,988.0,175.51999999999998
O005637,2025-10-09,C0572,P0068,East,2,0.1,Smart Paper 68,Office Supplies,Paper,626.35,756.48,1361.664,1252.7,108.96399999999994
O005638,2025-04-15,C0024,P0074,South,3,0.05,Smart Outdoor 74,Sports,Outdoor,4805.97,5559.01,15843.178499999998,14417.91,1425.2684999999983
O005639,2025-11-12,C0988,P0099,South,1,0.05,Max Writing 99,Office Supplies,Writing,473.09,624.06,592.857,473.09,119.767
O005640,2025-01-13,C0022,P0009,North,5,0.1,Pro Writing 9,Office Supplies,Writing,394.86,483.13,2174.085,1974.3000000000002,199.78499999999985
O005641,2026-04-05,C0428,P0051,North,4,0.05,Premium Storage 51,Furniture,Storage,6888.42,8063.28,30640.463999999996,27553.68,3086.783999999996
O005642,2025-02-23,C0032,P0048,East,4,0.02,Premium Accessorie 48,Electronics,Accessories,329.41,374.24,1467.0208,1317.64,149.3807999999999
O005643,2026-02-06,C0863,P0080,North,1,0.1,Eco Table 80,Furniture,Tables,9055.43,10418.21,9376.389,9055.43,320.9589999999989
O005644,2026-05-06,C0339,P0049,West,3,0.05,Premium Chair 49,Furniture,Chairs,5654.65,7165.45,20421.532499999998,16963.949999999997,3457.5825000000004
O005645,2025-04-06,C0947,P0018,South,10,0.2,Plus Accessorie 18,Electronics,Accessories,2929.21,3911.69,31293.520000000004,29292.1,2001.4200000000055
O005646,2025-12-05,C0981,P0010,North,3,0.0,Pro Kitchen 10,Home Appliances,Kitchen,5771.72,7805.3,23415.9,17315.16,6100.740000000002
O005647,2026-04-29,C0515,P0085,South,2,0.15,Eco Kitchen 85,Home Appliances,Kitchen,5800.15,7429.3,12629.81,11600.3,1029.5100000000002
O005648,2025-06-30,C0512,P0054,East,2,0.2,Premium Writing 54,Office Supplies,Writing,172.43,204.75,327.6,344.86,-17.25999999999999
O005649,2025-04-26,C0070,P0079,West,1,0.05,Eco Chair 79,Furniture,Chairs,2016.15,2491.11,2366.5545,2016.15,350.4045000000001
O005650,2025-08-18,C0672,P0015,North,3,0.0,Pro Sportswear 15,Sports,Sportswear,1547.71,1953.74,5861.22,4643.13,1218.0900000000001
O005651,2025-12-26,C0898,P0011,North,8,0.05,Pro Cleaning 11,Home Appliances,Cleaning,4777.36,5360.65,40740.939999999995,38218.88,2522.0599999999977
O005652,2026-01-07,C0088,P0040,North,1,0.02,Classic Kitchen 40,Home Appliances,Kitchen,3934.8,4691.1,4597.278,3934.8,662.4780000000001
O005653,2025-04-04,C0877,P0047,North,4,0.0,Premium Mobile 47,Electronics,Mobiles,29477.41,37354.24,149416.96,117909.64,31507.319999999992
O005654,2025-10-31,C0571,P0020,North,6,0.0,Plus Table 20,Furniture,Tables,6892.15,8138.34,48830.04,41352.899999999994,7477.140000000007
O005655,2025-07-05,C0764,P0098,West,2,0.0,Max Paper 98,Office Supplies,Paper,236.6,319.72,639.44,473.2,166.24000000000007
O005656,2026-06-01,C0219,P0022,North,1,0.0,Plus Stationery 22,Office Supplies,Stationery,659.93,814.72,814.72,659.93,154.79000000000008
